participant.id_in_session,participant.risky_urn5_color_code1,participant.risky_urn5_color_code2,participant.risky_urn2_color_code,participant.risky_urn5_num_color1,participant.risky_urn5_num_color2,participant.risky_urn2_num_color,participant.amb1_urn5_color_code1,participant.amb1_urn5_color_code2,participant.amb1_urn2_color_code,participant.amb1_urn5_num_color1,participant.amb1_urn5_num_color2,participant.amb1_urn2_num_color,participant.amb2_urn5_color_code1,participant.amb2_urn5_color_code2,participant.amb2_urn2_color_code,participant.amb2_urn5_num_color1,participant.amb2_urn5_num_color2,participant.amb2_urn2_num_color,session.config.numballs,randomization.1.player.order1,randomization.1.player.order2,randomization.1.player.risk_order,randomization.1.player.ambiguity_order,randomization.1.player.amb1_urn5_colorevent1,randomization.1.player.amb1_urn5_colorevent2,randomization.1.player.amb1_urn2_colorevent,randomization.1.player.risky_urn5_colorevent1,randomization.1.player.risky_urn5_colorevent2,randomization.1.player.risky_urn2_colorevent,randomization.1.player.amb2_urn5_colorevent1,randomization.1.player.amb2_urn5_colorevent2,randomization.1.player.amb2_urn2_colorevent,randomization.1.player.paid_round_1,randomization.1.player.roll_event_1,randomization.1.player.roll_BSR_paid_round_1,randomization.1.player.paid_table_2,randomization.1.player.paid_row_2,randomization.1.player.roll_lottery_2,randomization.1.player.paid_table_3,randomization.1.player.paid_row_3,randomization.1.player.ball_drawn_unknown,randomization.1.player.ball_drawn_known,randomization.1.player.paid_part
760,"[5, 10, 11, 9, 7]","[8, 4, 3, 6, 1]","[2, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[23, 21, 18, 19, 22]","[20, 15, 13, 14, 17]","[16, 24]","[19, 12, 19, 24, 26]","[14, 21, 24, 19, 22]","[45, 55]","[10, 5, 11, 4, 1]","[7, 3, 12, 9, 8]","[2, 6]","[19, 18, 20, 16, 27]","[17, 16, 19, 24, 24]","[49, 51]",100,3,3,2,6,21,20,16,5,8,12,11,3,2,2,13,26.69804559,3,21,59,3,8,30,100,2
761,"[10, 3, 8, 11, 12]","[9, 4, 2, 5, 1]","[6, 7]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 21, 14, 23, 19]","[22, 16, 24, 17, 13]","[15, 18]","[18, 20, 20, 25, 17]","[20, 18, 19, 20, 23]","[52, 48]","[7, 12, 1, 5, 10]","[3, 6, 9, 4, 2]","[8, 11]","[24, 21, 26, 11, 18]","[22, 22, 20, 20, 16]","[53, 47]",100,1,3,2,6,21,24,15,11,2,7,5,6,8,4,53,99.72273212,3,1,80,3,4,97,90,1
762,"[1, 3, 12, 11, 4]","[8, 5, 10, 7, 2]","[6, 9]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[16, 19, 23, 20, 15]","[22, 18, 24, 14, 21]","[13, 17]","[13, 17, 21, 26, 23]","[13, 24, 22, 18, 23]","[51, 49]","[6, 1, 7, 9, 3]","[12, 10, 4, 2, 11]","[5, 8]","[18, 26, 19, 18, 19]","[20, 14, 26, 18, 22]","[56, 44]",100,2,2,5,4,20,24,13,3,10,6,3,12,5,2,34,84.71941728,2,18,24,3,6,85,71,1
763,"[2, 9, 7, 6, 1]","[11, 12, 8, 5, 10]","[3, 4]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[15, 23, 22, 17, 18]","[19, 16, 20, 24, 13]","[14, 21]","[18, 18, 21, 28, 15]","[17, 19, 13, 25, 26]","[34, 66]","[1, 5, 6, 9, 4]","[7, 12, 2, 10, 8]","[3, 11]","[16, 19, 23, 26, 16]","[20, 22, 12, 25, 21]","[50, 50]",100,6,5,1,5,15,13,14,2,11,3,5,12,3,4,49,62.50719402,3,29,28,1,2,79,66,2
764,"[10, 7, 12, 9, 4]","[1, 5, 11, 6, 2]","[3, 8]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[16, 14, 22, 17, 18]","[13, 19, 21, 23, 15]","[20, 24]","[17, 19, 18, 24, 22]","[13, 17, 22, 21, 27]","[48, 52]","[1, 9, 3, 7, 4]","[6, 11, 8, 5, 2]","[10, 12]","[20, 22, 15, 22, 21]","[25, 13, 22, 18, 22]","[52, 48]",100,6,5,6,6,18,21,20,7,2,3,9,11,12,1,76,36.33957818,2,21,36,1,17,34,6,1
765,"[1, 2, 11, 6, 9]","[7, 3, 10, 8, 5]","[4, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[15, 16, 20, 22, 19]","[24, 18, 13, 17, 21]","[14, 23]","[20, 10, 22, 21, 27]","[23, 18, 19, 23, 17]","[49, 51]","[12, 3, 7, 2, 1]","[8, 11, 6, 10, 9]","[4, 5]","[18, 16, 18, 23, 25]","[24, 21, 20, 18, 17]","[42, 58]",100,1,1,6,4,19,17,23,1,8,4,7,10,4,3,11,82.70966253,1,9,36,1,1,100,25,1
766,"[2, 7, 3, 9, 1]","[6, 4, 12, 5, 10]","[8, 11]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[22, 16, 18, 14, 20]","[24, 17, 15, 21, 19]","[13, 23]","[14, 23, 18, 27, 18]","[21, 25, 19, 19, 16]","[53, 47]","[6, 8, 10, 11, 3]","[4, 9, 5, 7, 12]","[1, 2]","[20, 26, 15, 17, 22]","[19, 15, 22, 18, 26]","[46, 54]",100,3,5,5,5,18,15,23,9,10,11,10,4,2,3,76,92.60142315,2,14,39,1,3,42,20,1
767,"[12, 11, 3, 10, 5]","[6, 2, 9, 8, 4]","[1, 7]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[15, 19, 13, 20, 23]","[14, 16, 21, 17, 22]","[18, 24]","[22, 25, 23, 17, 13]","[13, 19, 22, 17, 29]","[59, 41]","[3, 1, 5, 12, 8]","[9, 10, 2, 4, 7]","[6, 11]","[17, 22, 19, 23, 19]","[21, 13, 28, 17, 21]","[47, 53]",100,4,1,2,3,20,16,24,3,4,1,8,7,11,2,71,67.76762313,1,28,33,2,16,45,61,2
768,"[5, 7, 4, 9, 11]","[10, 6, 2, 1, 8]","[3, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[14, 24, 22, 16, 13]","[23, 17, 20, 18, 21]","[15, 19]","[17, 21, 24, 20, 18]","[24, 18, 27, 12, 19]","[52, 48]","[1, 11, 5, 4, 10]","[8, 6, 9, 3, 2]","[7, 12]","[18, 22, 12, 22, 26]","[19, 24, 20, 20, 17]","[43, 57]",100,3,5,5,5,13,18,19,4,10,3,5,6,12,6,98,52.27241621,1,25,59,1,20,82,93,1
769,"[11, 4, 3, 9, 6]","[5, 7, 12, 8, 10]","[1, 2]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[22, 16, 19, 17, 13]","[15, 14, 24, 20, 18]","[21, 23]","[16, 19, 22, 26, 17]","[21, 24, 19, 17, 19]","[42, 58]","[3, 4, 7, 8, 9]","[11, 5, 10, 1, 2]","[6, 12]","[24, 21, 18, 19, 18]","[23, 21, 18, 19, 19]","[56, 44]",100,4,1,4,1,22,14,21,3,7,2,9,10,12,3,55,94.1872346,1,26,95,1,5,73,10,2
770,"[2, 10, 11, 12, 8]","[5, 9, 7, 6, 3]","[1, 4]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[18, 19, 13, 14, 24]","[23, 17, 21, 20, 15]","[16, 22]","[17, 20, 24, 19, 20]","[22, 23, 23, 17, 15]","[52, 48]","[12, 4, 9, 5, 8]","[2, 11, 7, 1, 10]","[3, 6]","[18, 16, 23, 29, 14]","[18, 22, 20, 23, 17]","[45, 55]",100,1,3,2,1,18,21,16,11,3,1,12,1,6,3,32,10.05789234,2,27,20,1,11,4,99,3
771,"[3, 8, 4, 7, 6]","[1, 11, 2, 12, 9]","[5, 10]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[17, 14, 23, 18, 24]","[22, 20, 19, 13, 16]","[15, 21]","[17, 17, 23, 24, 19]","[20, 19, 20, 15, 26]","[47, 53]","[12, 3, 9, 11, 4]","[2, 7, 5, 1, 6]","[8, 10]","[22, 17, 18, 21, 22]","[28, 23, 11, 24, 14]","[56, 44]",100,2,5,4,4,17,13,21,3,1,5,11,1,8,4,87,4.680400594,1,27,2,3,10,66,25,3
772,"[3, 12, 11, 7, 2]","[5, 8, 9, 4, 10]","[1, 6]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[24, 22, 16, 18, 17]","[19, 15, 23, 20, 21]","[13, 14]","[21, 22, 26, 14, 17]","[23, 19, 20, 16, 22]","[47, 53]","[8, 11, 9, 12, 6]","[5, 1, 3, 2, 4]","[7, 10]","[16, 22, 24, 15, 23]","[13, 28, 18, 18, 23]","[44, 56]",100,5,6,5,4,24,23,13,12,9,1,12,2,7,2,97,55.73435109,1,24,30,3,13,9,97,3
773,"[1, 3, 4, 8, 5]","[7, 6, 11, 10, 9]","[2, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[18, 17, 16, 20, 19]","[13, 21, 24, 15, 23]","[14, 22]","[19, 24, 17, 21, 19]","[15, 26, 22, 21, 16]","[56, 44]","[1, 5, 3, 9, 10]","[2, 11, 4, 6, 7]","[8, 12]","[19, 19, 15, 27, 20]","[19, 20, 21, 22, 18]","[64, 36]",100,3,5,2,1,17,24,22,8,11,2,3,4,12,6,55,3.638877591,1,20,35,1,14,83,80,3
774,"[6, 11, 2, 1, 8]","[12, 9, 4, 3, 10]","[5, 7]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[13, 21, 16, 24, 17]","[14, 22, 15, 23, 18]","[19, 20]","[27, 21, 14, 21, 17]","[20, 23, 22, 21, 14]","[56, 44]","[7, 8, 6, 4, 3]","[5, 12, 1, 10, 9]","[2, 11]","[23, 22, 22, 16, 17]","[21, 19, 21, 23, 16]","[62, 38]",100,6,5,4,5,16,22,20,8,12,7,4,5,2,2,49,21.34502925,1,3,5,1,12,82,77,1
775,"[6, 8, 10, 9, 11]","[12, 4, 7, 1, 5]","[2, 3]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[17, 20, 23, 22, 13]","[14, 21, 24, 16, 15]","[18, 19]","[21, 23, 15, 21, 20]","[26, 17, 18, 19, 20]","[54, 46]","[8, 4, 5, 9, 10]","[11, 7, 3, 2, 1]","[6, 12]","[24, 16, 21, 27, 12]","[19, 22, 25, 29, 5]","[45, 55]",100,2,6,1,3,22,15,18,8,7,3,10,2,12,2,99,20.71530148,2,22,14,1,11,17,95,2
776,"[1, 4, 12, 11, 10]","[7, 9, 2, 5, 6]","[3, 8]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[19, 14, 21, 22, 15]","[18, 24, 20, 16, 17]","[13, 23]","[15, 20, 25, 17, 23]","[18, 20, 21, 20, 21]","[47, 53]","[5, 12, 11, 10, 9]","[7, 8, 1, 4, 2]","[3, 6]","[15, 18, 16, 31, 20]","[19, 21, 25, 22, 13]","[48, 52]",100,1,6,6,3,21,20,23,4,2,8,5,8,3,6,38,36.5953198,2,5,23,2,18,18,19,1
777,"[8, 11, 1, 10, 4]","[6, 2, 5, 9, 7]","[3, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[13, 20, 16, 22, 24]","[19, 21, 23, 18, 17]","[14, 15]","[22, 17, 14, 29, 18]","[23, 23, 20, 21, 13]","[48, 52]","[7, 9, 12, 8, 5]","[3, 4, 2, 11, 6]","[1, 10]","[18, 27, 20, 12, 23]","[25, 22, 13, 21, 19]","[61, 39]",100,4,5,1,6,16,23,15,4,9,12,8,3,1,3,82,87.94102855,2,14,36,1,10,37,1,1
778,"[7, 8, 5, 1, 3]","[9, 12, 10, 2, 4]","[6, 11]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[14, 15, 18, 23, 19]","[21, 24, 13, 22, 20]","[16, 17]","[16, 22, 20, 24, 18]","[23, 25, 13, 17, 22]","[58, 42]","[9, 1, 4, 10, 3]","[11, 2, 12, 6, 5]","[7, 8]","[19, 13, 23, 22, 23]","[20, 16, 24, 19, 21]","[49, 51]",100,1,6,4,4,14,20,16,1,4,11,10,12,7,6,52,32.08605766,3,29,14,1,14,59,67,3
779,"[9, 4, 2, 8, 12]","[5, 1, 3, 7, 6]","[10, 11]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[19, 18, 22, 23, 20]","[16, 21, 24, 15, 17]","[13, 14]","[21, 23, 19, 19, 18]","[21, 25, 19, 18, 17]","[59, 41]","[1, 5, 11, 7, 12]","[9, 6, 4, 2, 8]","[3, 10]","[26, 24, 12, 21, 17]","[20, 19, 20, 22, 19]","[46, 54]",100,4,5,5,5,23,16,14,9,5,10,11,6,3,1,4,97.11406691,2,2,94,2,9,99,86,2
780,"[5, 4, 12, 6, 2]","[11, 7, 3, 1, 9]","[8, 10]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[13, 19, 21, 16, 17]","[22, 20, 23, 18, 15]","[14, 24]","[18, 20, 18, 24, 20]","[14, 17, 24, 16, 29]","[52, 48]","[11, 5, 10, 8, 3]","[7, 1, 4, 9, 6]","[2, 12]","[14, 21, 19, 26, 20]","[19, 23, 25, 15, 18]","[49, 51]",100,1,5,5,6,19,20,24,6,9,10,10,7,2,3,69,35.9724631,2,22,38,2,18,92,83,3
781,"[4, 12, 6, 3, 8]","[1, 5, 7, 11, 9]","[2, 10]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[15, 17, 18, 22, 21]","[20, 19, 24, 23, 13]","[14, 16]","[17, 21, 19, 21, 22]","[15, 18, 23, 21, 23]","[53, 47]","[3, 8, 10, 5, 4]","[2, 1, 7, 9, 6]","[11, 12]","[19, 21, 26, 19, 15]","[17, 20, 21, 25, 17]","[49, 51]",100,4,5,5,2,22,24,16,3,9,10,3,1,11,4,84,67.78942457,2,28,73,2,10,72,40,2
782,"[7, 11, 12, 9, 1]","[4, 3, 2, 10, 6]","[5, 8]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 19, 24, 23, 16]","[15, 18, 21, 13, 14]","[17, 22]","[18, 27, 22, 15, 18]","[17, 16, 21, 16, 30]","[50, 50]","[1, 10, 3, 12, 6]","[9, 8, 2, 5, 7]","[4, 11]","[16, 26, 20, 21, 17]","[16, 22, 17, 23, 22]","[56, 44]",100,4,6,5,6,23,14,17,7,4,8,3,9,11,1,28,9.479082592,3,19,19,1,1,40,36,1
783,"[8, 4, 3, 11, 1]","[9, 10, 2, 6, 5]","[7, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[16, 19, 17, 23, 24]","[15, 13, 22, 14, 21]","[18, 20]","[17, 22, 25, 19, 17]","[17, 26, 23, 12, 22]","[52, 48]","[3, 10, 12, 8, 2]","[11, 7, 1, 6, 4]","[5, 9]","[17, 20, 23, 18, 22]","[19, 19, 18, 22, 22]","[58, 42]",100,4,3,6,4,19,22,18,11,2,7,8,7,5,4,57,8.266204695,1,11,77,3,16,98,42,3
784,"[1, 11, 4, 6, 10]","[3, 8, 2, 9, 7]","[5, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[14, 19, 21, 20, 15]","[13, 23, 17, 22, 16]","[18, 24]","[21, 19, 22, 20, 18]","[18, 23, 27, 16, 16]","[54, 46]","[11, 2, 7, 8, 1]","[12, 5, 9, 10, 4]","[3, 6]","[22, 18, 23, 14, 23]","[21, 16, 24, 22, 17]","[38, 62]",100,5,5,3,2,19,23,24,10,9,5,2,5,6,2,8,75.35252917,1,7,58,1,12,24,14,1
785,"[7, 2, 9, 8, 12]","[4, 10, 11, 3, 6]","[1, 5]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[21, 24, 23, 15, 13]","[20, 18, 17, 22, 19]","[14, 16]","[16, 17, 31, 18, 18]","[17, 19, 17, 23, 24]","[51, 49]","[5, 2, 3, 10, 8]","[6, 7, 1, 4, 9]","[11, 12]","[23, 25, 22, 17, 13]","[15, 15, 28, 25, 17]","[52, 48]",100,1,4,2,2,24,22,16,2,3,5,5,9,12,6,16,45.59567649,3,29,34,1,8,11,49,1
786,"[9, 7, 2, 1, 10]","[5, 3, 11, 6, 8]","[4, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[13, 18, 17, 19, 22]","[14, 20, 23, 16, 24]","[15, 21]","[23, 17, 19, 17, 24]","[14, 24, 17, 26, 19]","[47, 53]","[7, 5, 11, 6, 1]","[2, 4, 12, 3, 9]","[8, 10]","[18, 20, 26, 17, 19]","[19, 27, 15, 19, 20]","[53, 47]",100,6,2,2,2,19,24,21,1,6,4,7,12,10,2,100,83.65580886,3,27,7,2,16,24,50,3
787,"[6, 7, 12, 2, 4]","[9, 11, 5, 8, 3]","[1, 10]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[21, 22, 14, 19, 13]","[24, 18, 20, 15, 23]","[16, 17]","[18, 25, 24, 16, 17]","[22, 25, 16, 23, 14]","[47, 53]","[12, 11, 9, 7, 5]","[8, 4, 10, 1, 2]","[3, 6]","[17, 20, 25, 23, 15]","[25, 14, 21, 19, 21]","[50, 50]",100,2,4,4,5,19,18,17,6,8,10,9,1,6,6,81,87.29855764,3,1,18,2,10,99,70,3
788,"[7, 1, 4, 2, 12]","[10, 3, 8, 6, 5]","[9, 11]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[19, 20, 17, 18, 16]","[21, 24, 22, 13, 23]","[14, 15]","[17, 21, 23, 14, 25]","[15, 21, 24, 22, 18]","[45, 55]","[12, 6, 1, 10, 8]","[2, 4, 7, 3, 9]","[5, 11]","[28, 16, 15, 27, 14]","[19, 26, 15, 21, 19]","[46, 54]",100,5,2,4,6,19,23,14,2,10,11,6,2,5,1,51,86.84184152,1,7,98,3,3,94,37,1
789,"[2, 1, 7, 10, 3]","[8, 12, 6, 9, 11]","[4, 5]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[19, 14, 23, 13, 18]","[20, 15, 17, 22, 16]","[21, 24]","[17, 15, 23, 18, 27]","[23, 21, 21, 17, 18]","[50, 50]","[8, 3, 12, 6, 7]","[9, 11, 5, 1, 10]","[2, 4]","[18, 15, 21, 23, 23]","[22, 22, 16, 15, 25]","[56, 44]",100,2,6,4,6,18,20,24,2,9,5,7,9,4,6,88,40.38933368,1,9,58,2,18,37,10,2
790,"[9, 4, 3, 6, 10]","[2, 8, 12, 5, 7]","[1, 11]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[24, 20, 16, 21, 19]","[18, 22, 17, 13, 23]","[14, 15]","[23, 18, 11, 23, 25]","[20, 23, 17, 16, 24]","[52, 48]","[6, 12, 10, 5, 8]","[11, 1, 3, 9, 2]","[4, 7]","[20, 20, 21, 20, 19]","[19, 20, 23, 18, 20]","[46, 54]",100,6,6,3,5,21,23,14,10,5,1,6,11,7,6,86,58.38599715,2,14,80,2,7,48,9,1
791,"[3, 2, 4, 8, 9]","[10, 5, 6, 1, 7]","[11, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[23, 16, 20, 15, 18]","[22, 17, 14, 21, 19]","[13, 24]","[24, 20, 16, 20, 20]","[19, 18, 21, 19, 23]","[46, 54]","[4, 7, 5, 10, 2]","[8, 6, 1, 12, 9]","[3, 11]","[27, 22, 15, 15, 21]","[22, 22, 16, 15, 25]","[50, 50]",100,5,1,1,6,16,14,13,8,6,11,4,6,11,6,46,86.70241715,3,12,16,3,17,32,15,2
792,"[10, 8, 4, 5, 3]","[6, 12, 11, 9, 7]","[1, 2]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[18, 24, 15, 13, 16]","[23, 17, 21, 14, 22]","[19, 20]","[23, 19, 18, 25, 15]","[14, 23, 24, 22, 17]","[50, 50]","[5, 10, 7, 6, 3]","[9, 11, 2, 8, 12]","[1, 4]","[17, 17, 22, 20, 24]","[19, 17, 22, 23, 19]","[53, 47]",100,6,6,5,1,24,17,19,5,12,1,3,9,1,2,15,73.51767918,1,12,82,1,3,25,76,1
793,"[12, 1, 10, 5, 9]","[8, 6, 7, 11, 4]","[2, 3]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[23, 20, 16, 18, 24]","[21, 17, 13, 15, 22]","[14, 19]","[26, 14, 26, 13, 21]","[14, 23, 14, 26, 23]","[53, 47]","[2, 11, 1, 12, 4]","[6, 9, 10, 5, 3]","[7, 8]","[20, 16, 18, 19, 27]","[19, 24, 16, 20, 21]","[42, 58]",100,2,5,6,1,18,17,19,9,7,2,11,3,7,6,12,64.39435328,3,21,15,1,1,17,66,1
794,"[9, 8, 3, 5, 7]","[12, 10, 4, 2, 1]","[6, 11]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 22, 16, 24, 17]","[19, 21, 23, 18, 14]","[13, 15]","[19, 18, 24, 22, 17]","[19, 18, 22, 18, 23]","[42, 58]","[5, 6, 2, 10, 8]","[7, 9, 3, 11, 12]","[1, 4]","[22, 20, 20, 17, 21]","[27, 21, 22, 17, 13]","[51, 49]",100,5,5,4,1,16,19,13,5,1,6,6,7,1,3,88,95.12500124,1,13,28,2,18,50,72,3
795,"[3, 12, 2, 1, 11]","[9, 4, 6, 10, 8]","[5, 7]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[17, 19, 22, 16, 20]","[14, 15, 18, 23, 13]","[21, 24]","[27, 22, 17, 22, 12]","[20, 15, 29, 18, 18]","[51, 49]","[4, 9, 7, 2, 1]","[11, 3, 6, 8, 12]","[5, 10]","[26, 22, 20, 13, 19]","[24, 17, 19, 25, 15]","[46, 54]",100,3,6,2,5,20,23,24,2,9,5,1,8,10,2,69,9.654272653,3,9,92,1,10,83,50,1
796,"[3, 7, 2, 10, 11]","[4, 6, 9, 8, 5]","[1, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[22, 16, 15, 20, 18]","[13, 24, 23, 21, 17]","[14, 19]","[26, 19, 18, 19, 18]","[12, 24, 22, 26, 16]","[49, 51]","[11, 12, 3, 9, 5]","[4, 10, 6, 8, 2]","[1, 7]","[16, 20, 24, 25, 15]","[15, 22, 20, 23, 20]","[53, 47]",100,6,3,6,2,20,23,19,7,5,12,5,6,7,6,22,14.91476403,2,25,70,3,3,25,3,3
797,"[12, 1, 6, 10, 9]","[5, 7, 4, 11, 8]","[2, 3]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[22, 15, 17, 24, 23]","[14, 21, 16, 18, 13]","[19, 20]","[28, 15, 23, 16, 18]","[21, 18, 16, 22, 23]","[38, 62]","[11, 4, 3, 1, 12]","[5, 6, 2, 8, 7]","[9, 10]","[16, 18, 21, 20, 25]","[14, 26, 18, 24, 18]","[56, 44]",100,6,6,3,4,22,16,19,6,5,2,4,8,9,6,86,74.55235973,2,8,37,1,20,39,71,2
798,"[12, 1, 2, 6, 8]","[9, 3, 10, 11, 7]","[4, 5]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[23, 13, 21, 14, 24]","[19, 22, 17, 15, 20]","[16, 18]","[21, 17, 26, 16, 20]","[22, 16, 19, 23, 20]","[54, 46]","[4, 10, 12, 9, 1]","[8, 7, 3, 11, 6]","[2, 5]","[21, 19, 26, 15, 19]","[26, 25, 20, 16, 13]","[51, 49]",100,4,6,4,3,24,22,18,6,9,4,4,6,5,6,12,26.8995994,2,28,22,3,15,40,54,3
799,"[8, 7, 5, 4, 1]","[2, 3, 6, 11, 10]","[9, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[24, 19, 23, 22, 13]","[21, 16, 20, 18, 14]","[15, 17]","[17, 16, 19, 23, 25]","[19, 22, 9, 24, 26]","[56, 44]","[4, 8, 6, 7, 5]","[3, 1, 2, 11, 9]","[10, 12]","[24, 22, 18, 19, 17]","[18, 21, 16, 19, 26]","[43, 57]",100,4,5,1,1,24,18,15,4,11,9,6,9,12,1,7,74.62192834,2,24,6,3,9,73,52,2
800,"[7, 9, 10, 1, 12]","[5, 8, 6, 3, 2]","[4, 11]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[17, 24, 18, 20, 14]","[21, 13, 22, 15, 23]","[16, 19]","[24, 20, 16, 22, 18]","[20, 25, 21, 18, 16]","[57, 43]","[8, 6, 10, 11, 5]","[12, 9, 1, 4, 7]","[2, 3]","[19, 28, 22, 14, 17]","[13, 15, 26, 22, 24]","[41, 59]",100,6,2,3,5,18,13,16,12,5,11,10,9,2,4,57,16.0950467,1,29,99,2,19,58,25,3
801,"[6, 7, 8, 10, 5]","[1, 9, 4, 2, 12]","[3, 11]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[17, 22, 24, 18, 21]","[13, 16, 20, 19, 15]","[14, 23]","[26, 11, 19, 25, 19]","[21, 23, 14, 26, 16]","[56, 44]","[3, 12, 2, 7, 11]","[4, 8, 1, 6, 5]","[9, 10]","[20, 18, 28, 18, 16]","[23, 15, 21, 13, 28]","[53, 47]",100,4,4,2,3,18,19,14,6,9,11,2,1,10,1,40,62.85955714,3,10,64,3,13,95,1,2
802,"[11, 4, 6, 2, 12]","[8, 7, 3, 10, 5]","[1, 9]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[21, 19, 16, 20, 18]","[17, 15, 13, 22, 23]","[14, 24]","[17, 23, 23, 17, 20]","[21, 25, 25, 15, 14]","[53, 47]","[5, 4, 9, 2, 7]","[3, 1, 8, 10, 11]","[6, 12]","[20, 21, 22, 16, 21]","[28, 16, 15, 23, 18]","[51, 49]",100,2,3,3,3,21,17,14,11,7,9,9,8,6,1,3,11.72161084,1,5,55,1,16,55,35,1
803,"[6, 11, 8, 12, 7]","[4, 5, 9, 10, 1]","[2, 3]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[24, 20, 13, 18, 17]","[23, 19, 14, 16, 15]","[21, 22]","[19, 25, 20, 20, 16]","[27, 23, 17, 22, 11]","[51, 49]","[5, 9, 10, 3, 11]","[6, 8, 7, 1, 12]","[2, 4]","[16, 21, 18, 20, 25]","[24, 15, 17, 26, 18]","[63, 37]",100,6,2,4,3,13,14,22,12,5,2,3,12,2,3,43,71.33743022,1,9,98,2,6,5,95,2
